,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,label
228,CoRoT-17 b,CoRoT-17,0,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,3.7681,0.0003,-0.0003,0.0,0.0481,0.0011099999999999999,-0.00072,0.0,11.287,3.867,-1.031,0.0,1.0070000000000001,0.345,-0.092,0.0,781.8618,82.6358,-76.2792,0.0,2.46,0.26,-0.24,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1610.0,210.0,-70.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5740.0,80.0,-80.0,0.0,1.62,0.47,-0.13,0.0,1.04,0.07,-0.05,0.0,0.0,0.1,-0.1,0.0,[Fe/H],4.04,0.07,-0.21,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h34m47.82s,278.699236,-06d36m44.24s,-6.612288,1176.12,57.17,-52.19,16.29,0.32,-0.32,12.472,0.054,-0.054,15.4368,0.000524,-0.000524,2016-01-12,2012-10,2016-01-14,2.0
229,CoRoT-17 b,CoRoT-17,1,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=CSIZMADIA_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...531A..41C/abstract target=ref> Csizmadia et al. 2011 </a>,3.7681,0.0003,-0.0003,0.0,0.0461,0.0008,-0.0008,0.0,11.43,0.78,-0.78,0.0,1.02,0.07,-0.07,0.0,772.29,95.34,-95.34,0.0,2.43,0.3,-0.3,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1626.0,31.0,-31.0,0.0,0,<a refstr=CSIZMADIA_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...531A..41C/abstract target=ref> Csizmadia et al. 2011 </a>,G2 V,5740.0,80.0,-80.0,0.0,1.59,0.07,-0.07,0.0,1.04,0.1,-0.1,0.0,0.0,0.1,-0.1,0.0,[Fe/H],4.4,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h34m47.82s,278.699236,-06d36m44.24s,-6.612288,1176.12,57.17,-52.19,16.29,0.32,-0.32,12.472,0.054,-0.054,15.4368,0.000524,-0.000524,2014-05-14,2011-07,2014-05-14,2.0
232,CoRoT-18 b,CoRoT-18,0,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.9000693,2.8e-06,-2.8e-06,0.0,0.0286,0.0006799999999999999,-0.0006799999999999999,0.0,14.022,0.93,-0.93,0.0,1.251,0.083,-0.083,0.0,1039.3041,54.0311,-54.0311,0.0,3.27,0.17,-0.17,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1490.0,45.0,-45.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5440.0,100.0,-100.0,0.0,0.92,0.06,-0.06,0.0,0.86,0.06,-0.06,0.0,-0.1,0.1,-0.1,0.0,[Fe/H],4.44,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h32m41.38s,98.1724172,-00d01m53.78s,-0.0316045,764.889,27.614,-25.784,14.868,0.172,-0.172,13.014,0.03,-0.03,14.8009,0.0012109999999999998,-0.0012109999999999998,2016-01-12,2012-10,2016-01-14,2.0
233,CoRoT-18 b,CoRoT-18,1,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A.130H/abstract target=ref> Hebrard et al. 2011 </a>,1.9000693,2.8e-06,-2.8e-06,0.0,0.0295,0.0016,-0.0016,0.0,14.68,2.02,-2.02,0.0,1.31,0.18,-0.18,0.0,1102.82,120.77,-120.77,0.0,3.47,0.38,-0.38,0.0,Mass,0.08,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1550.0,90.0,-90.0,0.0,0,<a refstr=HEBRARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A.130H/abstract target=ref> Hebrard et al. 2011 </a>,G9 V,5440.0,100.0,-100.0,0.0,1.0,0.13,-0.13,0.0,0.95,0.15,-0.15,0.0,-0.1,0.1,-0.1,0.0,[Fe/H],4.4,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h32m41.38s,98.1724172,-00d01m53.78s,-0.0316045,764.889,27.614,-25.784,14.868,0.172,-0.172,13.014,0.03,-0.03,14.8009,0.0012109999999999998,-0.0012109999999999998,2019-12-02,2011-09,2014-05-14,2.0
237,CoRoT-19 b,CoRoT-19,1,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,3.89713,2e-05,-2e-05,0.0,0.0518,0.0008,-0.0008,0.0,14.46,0.34,-0.34,0.0,1.29,0.03,-0.03,0.0,352.78,19.07,-19.07,0.0,1.11,0.06,-0.06,0.0,Mass,0.047,0.045,-0.045,0.0,NaN,NaN,NaN,NaN,2000.0,150.0,-150.0,0.0,0,<a refstr=GUENTHER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A.136G/abstract target=ref> Guenther et al. 2012 </a>,F9 V,6090.0,70.0,-70.0,0.0,1.65,0.04,-0.04,0.0,1.21,0.05,-0.05,0.0,-0.02,0.1,-0.1,0.0,[Fe/H],4.07,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293,790.663,26.737,-25.071,14.135,0.149,-0.149,11.837,0.024,-0.024,13.7831,0.000558,-0.000558,2014-05-14,2012-01,2014-05-14,2.0
238,CoRoT-19 b,CoRoT-19,0,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,3.89713,2e-05,-2e-05,0.0,0.0512,0.0018,-0.0011,0.0,13.339,2.9139999999999997,-0.773,0.0,1.19,0.26,-0.069,0.0,346.4347,29.558190000000003,-24.79074,0.0,1.09,0.093,-0.078,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630.0,150.0,-40.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,6090.0,70.0,-70.0,0.0,1.58,0.35,-0.1,0.0,1.18,0.13,-0.08,0.0,-0.02,0.1,-0.1,0.0,[Fe/H],4.12,0.05,-0.15,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293,790.663,26.737,-25.071,14.135,0.149,-0.149,11.837,0.024,-0.024,13.7831,0.000558,-0.000558,2016-01-12,2012-10,2016-01-14,2.0
243,CoRoT-2 b,CoRoT-2,0,2,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Ouml;zt&uuml;rk &amp; Erdem 2019</a>,1.7429975,2e-07,-2e-07,0.0,NaN,NaN,NaN,NaN,15.85,0.7170000000000001,-0.7170000000000001,0.0,1.4140000000000001,0.064,-0.064,0.0,1052.0173,50.8528,-50.8528,0.0,3.31,0.16,-0.16,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1535.0,21.0,-21.0,0.0,1,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Ouml;zt&uuml;rk &amp; Erdem 2019</a>,NaN,5625.0,120.0,-120.0,0.0,0.9,0.02,-0.02,0.0,0.97,0.06,-0.06,0.0,0.0,0.1,-0.1,0.0,[Fe/H],4.3,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m06.49s,291.7770457,+01d23m01.19s,1.3836633999999999,213.283,2.485,-2.43,12.516,0.092,-0.092,10.31,0.031,-0.031,12.2489,0.0009109999999999999,-0.0009109999999999999,2019-11-01,2019-06,2019-11-07,2.0
247,CoRoT-2 b,CoRoT-2,0,2,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,1.7429935,1e-06,-1e-06,0.0,0.02854,0.00047999999999999996,-0.00047999999999999996,0.0,16.477,0.359,-0.359,0.0,1.47,0.032,-0.032,0.0,1150.5446,50.8528,-50.8528,0.0,3.62,0.16,-0.16,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1548.0,22.0,-22.0,0.0,1,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,5696.0,70.0,-70.0,0.0,0.91,0.02,-0.02,0.0,1.02,0.05,-0.05,0.0,0.03,0.06,-0.06,0.0,[Fe/H],4.53,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m06.49s,291.7770457,+01d23m01.19s,1.3836633999999999,213.283,2.485,-2.43,12.516,0.092,-0.092,10.31,0.031,-0.031,12.2489,0.0009109999999999999,-0.0009109999999999999,2016-01-12,2011-11,2016-01-14,2.0
250,CoRoT-2 b,CoRoT-2,0,2,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.7429935,1e-06,-1e-06,0.0,0.02835,0.00047000000000000004,-0.00047000000000000004,0.0,16.365,0.34700000000000003,-0.34700000000000003,0.0,1.46,0.031,-0.031,0.0,1134.6531,50.8528,-50.8528,0.0,3.57,0.16,-0.16,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1521.0,18.0,-18.0,0.0,1,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5598.0,50.0,-50.0,0.0,0.9,0.02,-0.02,0.0,1.0,0.05,-0.05,0.0,0.04,0.05,-0.05,0.0,[Fe/H],4.53,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m06.49s,291.7770457,+01d23m01.19s,1.3836633999999999,213.283,2.485,-2.43,12.516,0.092,-0.092,10.31,0.031,-0.031,12.2489,0.0009109999999999999,-0.0009109999999999999,2016-01-12,2012-10,2016-01-14,2.0
263,CoRoT-23 b,CoRoT-23,0,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,3.6313,0.0001,-0.0001,0.0,0.04809,0.00128,-0.0010400000000000001,0.0,13.227,2.13,-1.2329999999999999,0.0,1.18,0.19,-0.11,0.0,972.5598,101.7056,-98.5273,0.0,3.06,0.32,-0.31,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1710.0,110.0,-80.0,0.0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,NaN,5900.0,100.0,-100.0,0.0,1.74,0.26,-0.16,0.0,1.12,0.09,-0.07,0.0,0.05,0.1,-0.1,0.0,[Fe/H],4.01,0.08,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h39m07.84s,279.7826586,+04d21m27.91s,4.357751599999999,1060.97,45.47,-41.94,15.675,0.206,-0.206,12.364,0.032,-0.032,15.0681,0.00040899999999999997,-0.00040899999999999997,2016-01-12,2012-10,2016-01-14,2.0
264,CoRoT-23 b,CoRoT-23,1,1,1,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=ROUAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A..54R/abstract target=ref> Rouan et al. 2012 </a>,3.6313,0.0001,-0.0001,0.0,0.048,0.004,-0.004,0.0,11.77,1.46,-1.46,0.0,1.05,0.13,-0.13,0.0,889.9,95.3,-95.3,0.0,2.8,0.3,-0.3,0.0,Mass,0.16,0.02,-0.02,0.0,NaN,NaN,NaN,NaN,1660.0,NaN,NaN,0.0,0,<a refstr=ROUAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...537A..54R/abstract target=ref> Rouan et al. 2012 </a>,G0 V,5900.0,100.0,-100.0,0.0,1.61,0.18,-0.18,0.0,1.14,0.08,-0.08,0.0,0.05,0.1,-0.1,0.0,[Fe/H],4.3,0.2,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h39m07.84s,279.7826586,+04d21m27.91s,4.357751599999999,1060.97,45.47,-41.94,15.675,0.206,-0.206,12.364,0.032,-0.032,15.0681,0.00040899999999999997,-0.00040899999999999997,2014-05-14,2012-01,2014-05-14,2.0
268,CoRoT-25 b,CoRoT-25,1,1,1,Transit,2013,CoRoT,Published Confirmed,0,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,4.86069,6e-05,-6e-05,0.0,0.0578,0.002,-0.0009,0.0,12.11,3.4,-1.12,0.0,1.08,0.3,-0.1,0.0,85.81,12.71,-12.71,0.0,0.27,0.04,-0.04,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1330.0,80.0,-40.0,0.0,0,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,F9,6040.0,90.0,-90.0,0.0,1.19,0.14,-0.03,0.0,1.09,0.11,-0.05,0.0,-0.01,0.13,-0.13,0.0,[Fe/H],4.31,0.05,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h42m31.12s,280.62965610000003,+06d30m49.76s,6.5138223,1103.48,44.28,-41.05,14.79,0.172,-0.172,12.846,0.031,-0.031,14.711,0.000339,-0.000339,2014-05-14,2013-07,2014-05-14,2.0
269,CoRoT-26 b,CoRoT-26,1,1,1,Transit,2013,CoRoT,Published Confirmed,0,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,4.20474,5e-05,-5e-05,0.0,0.0526,0.001,-0.001,0.0,14.12,1.46,-0.78,0.0,1.26,0.13,-0.07,0.0,165.26,15.89,-15.89,0.0,0.52,0.05,-0.05,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1600.0,80.0,-70.0,0.0,0,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref> Almenara et al. 2013 </a>,G5,5590.0,100.0,-100.0,0.0,1.79,0.18,-0.09,0.0,1.09,0.06,-0.06,0.0,0.01,0.13,-0.13,0.0,[Fe/H],3.99,0.05,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h39m00.12s,279.7504991,+06d58m11.22s,6.969782799999999,1045.18,NaN,NaN,15.861,0.195,-0.195,13.261,0.034,-0.034,15.4682,0.0016829999999999998,-0.0016829999999999998,2014-05-14,2013-07,2014-05-14,2.0
271,CoRoT-27 b,CoRoT-27,1,1,1,Transit,2014,CoRoT,Published Confirmed,0,<a refstr=PARVIAINEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562A.140P/abstract target=ref> Parviainen et al. 2014 </a>,3.57532,6e-05,-6e-05,0.0,0.0476,0.0066,-0.0066,0.0,11.287,0.493,-0.493,0.0,1.0070000000000001,0.044000000000000004,-0.044000000000000004,0.0,3302.11,174.8,-174.8,0.0,10.39,0.55,-0.55,0.0,Mass,0.065,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1500.0,130.0,-130.0,0.0,0,<a refstr=PARVIAINEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562A.140P/abstract target=ref> Parviainen et al. 2014 </a>,G2,5900.0,120.0,-120.0,0.0,1.08,0.18,-0.06,0.0,1.05,0.11,-0.11,0.0,-0.1,0.1,-0.1,0.0,[M/H],4.4,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h33m59.00s,278.4958319,+05d32m18.17s,5.5383811,1010.28,69.26,-61.036,15.774,0.103,-0.103,12.985,0.033,-0.033,15.3902,0.000615,-0.000615,2014-05-14,2014-02,2014-05-14,2.0
279,CoRoT-3 b,CoRoT-3,0,1,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,4.2567994,3.5e-06,-3.5e-06,0.0,0.05782999999999999,0.00085,-0.00085,0.0,11.624,0.773,-0.773,0.0,1.037,0.069,-0.069,0.0,6979.5468,222.481,-222.481,0.0,21.96,0.7,-0.7,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1695.0,57.0,-57.0,0.0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,6740.0,140.0,-140.0,0.0,1.57,0.1,-0.1,0.0,1.4,0.06,-0.06,0.0,-0.02,0.06,-0.06,0.0,[Fe/H],4.19,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m13.27s,292.0552827,+00d07m18.61s,0.1218359,768.771,30.791,-28.545,13.448,0.069,-0.069,11.618,0.034,-0.034,13.2188,0.000298,-0.000298,2016-01-12,2011-11,2016-01-14,2.0
285,CoRoT-35 b,CoRoT-35,1,1,1,Transit,2022,CoRoT,Published Confirmed,0,<a refstr=SEBASTIAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220708742S/abstract target=ref>Sebastian et al. 2022</a>,3.22748,8e-05,-8e-05,0.0,0.0429,0.0009199999999999999,-0.0009199999999999999,0.0,18.831,1.2329999999999999,-1.2329999999999999,0.0,1.68,0.11,-0.11,0.0,349.61125,117.59651000000001,-117.59651000000001,0.0,1.1,0.37,-0.37,0.0,Mass,0.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1747.0,62.0,-62.0,0.0,1,<a refstr=SEBASTIAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220708742S/abstract target=ref>Sebastian et al. 2022</a>,F6 V,6390.0,130.0,-130.0,0.0,1.65,0.1,-0.11,0.0,1.01,0.07,-0.06,0.0,-0.5,0.1,-0.1,0.0,[Fe/H],4.01,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m15.44s,289.3143526,-02d46m28.95s,-2.7747085,1123.21,55.9,-50.92,15.635,0.229,-0.229,12.935,0.029,-0.029,15.2625,0.0005139999999999999,-0.0005139999999999999,2022-08-01,2022-07,2022-08-01,2.0
291,CoRoT-5 b,CoRoT-5,0,1,1,Transit,2009,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,4.0378962,1.9e-06,-1.9e-06,0.0,0.05004,0.00162,-0.00098,0.0,13.249,1.143,-1.0979999999999999,0.0,1.182,0.102,-0.098,0.0,149.3801,18.43414,-10.17056,0.0,0.47,0.058,-0.032,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1348.0,50.0,-51.0,0.0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,NaN,6100.0,95.0,-95.0,0.0,1.05,0.08,-0.07,0.0,1.02,0.1,-0.06,0.0,-0.25,0.06,-0.06,0.0,[Fe/H],4.41,0.07,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163,882.472,25.62,-25.62,14.043,0.149,-0.149,12.546,0.026,-0.026,13.9021,0.00041799999999999997,-0.00041799999999999997,2016-01-12,2011-11,2016-01-14,2.0
292,CoRoT-5 b,CoRoT-5,1,1,1,Transit,2009,CoRoT,Published Confirmed,0,<a refstr=RAUER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...506..281R/abstract target=ref> Rauer et al. 2009 </a>,4.0378962,1.9e-06,-1.9e-06,0.0,0.04947,0.00026000000000000003,-0.00029,0.0,15.558,0.516,-0.527,0.0,1.3880000000000001,0.046,-0.047,0.0,148.42,14.937,-7.628,0.0,0.467,0.047,-0.024,0.0,Mass,0.09,0.09,-0.04,0.0,NaN,NaN,NaN,NaN,1438.0,39.0,-39.0,0.0,0,<a refstr=RAUER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...506..281R/abstract target=ref> Rauer et al. 2009 </a>,F9 V,6100.0,65.0,-65.0,0.0,1.19,0.04,-0.04,0.0,1.0,0.02,-0.02,0.0,-0.25,0.06,-0.06,0.0,[M/H],4.19,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163,882.472,25.62,-25.62,14.043,0.149,-0.149,12.546,0.026,-0.026,13.9021,0.00041799999999999997,-0.00041799999999999997,2014-05-14,2009-10,2014-05-14,2.0
546,GJ 3470 b,GJ 3470,1,1,1,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=AWIPHAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.2574A/abstract target=ref>Awiphan et al. 2016</a>,3.3366496,3.9e-06,-3.3e-06,0.0,0.0355,0.0019,-0.0019,0.0,4.57,0.18,-0.18,0.0,0.408,0.016,-0.016,0.0,13.9,1.5,-1.5,0.0,0.04373,0.00472,-0.00472,0.0,Mass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,594.0,96.0,-96.0,0.0,0,<a refstr=AWIPHAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.2574A/abstract target=ref>Awiphan et al. 2016</a>,NaN,3600.0,100.0,-100.0,0.0,0.55,0.02,-0.02,0.0,0.54,0.05,-0.04,0.0,0.2,0.1,-0.1,0.0,[Fe/H],4.7,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h59m05.64s,119.7735021,+15d23m28.35s,15.391209,29.4214,0.0508,-0.0507,12.332,0.016,-0.016,7.989,0.023,-0.023,11.3537,0.001255,-0.001255,2019-01-28,2016-12,2016-09-29,2.0
